close_time,symbol,side,strategy,reason,entry_price,exit_price,amount,pnl,pnl_pct,balance,entry_time,adx,rsi,atr_pct,ema50_dist_pct,ema200_dist_pct,btc_corr_4c,volume_ratio,side_int,hold_hours,funding_rate,oi_change_pct,hour_of_day,day_of_week,fear_greed,btc_dominance,market_regime,bb_position,macd_hist_norm,consec_candles,news_sentiment
2025-10-25T16:00:00+00:00,BTC/USDT,LONG,V11_Sniper_1H,SL,110619.39,111303.540263,100.3413,0.6206,0.6185,296.39,2025-10-24T18:00:00+00:00,22.87,52.62,0.00618,0.505,0.584,0.5262,0.511,1,22.0,0.0,0.0,0.783,0.667,50.0,55.0,0.0,0.5806,1,1.0,0.0
2025-10-25T18:00:00+00:00,LINK/USDT,SHORT,V11_Sniper_1H,SL,17.92,18.096456,86.9243,-0.8559,-0.9847,308.36,2025-10-25T01:00:00+00:00,25.36,60.13,0.00985,1.522,0.51,0.5722,0.313,-1,17.0,0.0,0.0,0.043,0.833,50.0,55.0,1.0,0.1696,1,1.0,0.0
2025-10-25T18:00:00+00:00,XRP/USDT,SHORT,V11_Sniper_1H,SL,2.6131,2.610487,86.8557,0.0869,0.1,395.3,2025-10-25T14:00:00+00:00,49.84,78.56,0.00883,4.439,6.055,0.5883,1.747,-1,4.0,0.0,0.0,0.609,0.833,50.0,55.0,1.0,-0.0788,1,5.0,0.0
2025-10-25T18:00:00+00:00,WIF/USDT,SHORT,V11_Sniper_1H,SL,0.542,0.547846,65.1418,-0.7026,-1.0786,459.74,2025-10-25T14:00:00+00:00,20.72,59.21,0.01079,1.779,1.274,0.5883,0.965,-1,4.0,0.0,0.0,0.609,0.833,50.0,55.0,1.0,0.3301,1,1.0,0.0
2025-10-25T20:00:00+00:00,BTC/USDT,LONG,V11_Sniper_1H,SL,111372.25,111483.62225,74.0968,0.0741,0.1,268.12,2025-10-25T16:00:00+00:00,26.2,53.7,0.00355,0.498,1.02,0.537,1.31,1,4.0,0.0,0.0,0.696,0.833,50.0,55.0,0.0,0.4738,1,-4.0,0.0
2025-10-26T01:00:00+00:00,SOL/USDT,LONG,V11_Sniper_1H,SL,192.61,192.80261,115.8076,0.1158,0.1,317.02,2025-10-25T14:00:00+00:00,20.13,48.75,0.00751,0.406,1.013,0.5883,0.843,1,11.0,0.0,0.0,0.609,0.833,50.0,55.0,0.0,0.8151,1,-2.0,0.0
2025-10-26T01:00:00+00:00,LINK/USDT,SHORT,V11_Sniper_1H,TP,18.13,17.796201,114.9351,2.1161,1.8411,434.07,2025-10-25T18:00:00+00:00,33.26,63.08,0.00736,1.785,1.549,0.605,1.235,-1,7.0,0.0,0.0,0.783,0.833,50.0,55.0,1.0,-0.0423,1,2.0,0.0
2025-10-26T02:00:00+00:00,WIF/USDT,SHORT,V11_Sniper_1H,TP,0.55,0.535877,86.2013,2.2134,2.5677,522.48,2025-10-25T18:00:00+00:00,25.28,68.35,0.01027,2.878,2.643,0.605,1.04,-1,8.0,0.0,0.0,0.783,0.833,50.0,55.0,1.0,-0.0475,1,2.0,0.0
2025-10-26T02:00:00+00:00,SUI/USDT,SHORT,V11_Sniper_1H,TP,2.552,2.498242,64.651,1.3619,2.1065,588.5,2025-10-25T19:00:00+00:00,21.52,64.83,0.00843,2.178,0.423,0.5795,0.669,-1,7.0,0.0,0.0,0.826,0.833,50.0,55.0,1.0,0.0675,1,-1.0,0.0
2025-10-26T07:00:00+00:00,PEPE/USDT,SHORT,V11_Sniper_1H,SL,7e-06,7e-06,65.4657,0.0655,0.1,506.9,2025-10-24T19:00:00+00:00,24.09,62.03,0.0121,2.074,0.978,0.5256,0.584,-1,36.0,0.0,0.0,0.826,0.667,50.0,55.0,1.0,0.2228,0.0005,3.0,0.0
2025-10-26T08:00:00+00:00,WIF/USDT,LONG,V11_Sniper_1H,TP,0.534,0.547783,147.1238,3.7975,2.5812,657.82,2025-10-26T02:00:00+00:00,29.02,39.3,0.01032,-0.596,-0.419,0.513,2.203,1,6.0,0.0,0.0,0.087,1.0,50.0,55.0,-1.0,0.7884,1,-7.0,0.0
2025-10-26T09:00:00+00:00,BTC/USDT,LONG,V11_Sniper_1H,TP,111431.94,112326.451319,67.031,0.5381,0.8027,437.6,2025-10-25T20:00:00+00:00,24.65,53.18,0.00321,0.456,1.027,0.5318,0.533,1,13.0,0.0,0.0,0.87,0.833,50.0,55.0,0.0,0.5233,1,-2.0,0.0
2025-10-26T09:00:00+00:00,LINK/USDT,SHORT,V11_Sniper_1H,SL,17.92,18.035472,164.456,-1.0597,-0.6444,600.99,2025-10-26T08:00:00+00:00,22.71,51.78,0.00644,0.411,0.35,0.5905,0.925,-1,1.0,0.0,0.0,0.348,1.0,50.0,55.0,0.0,0.5548,0.2069,5.0,0.0
2025-10-26T09:00:00+00:00,WIF/USDT,SHORT,V11_Sniper_1H,SL,0.547,0.552314,123.342,-1.1983,-0.9715,723.14,2025-10-26T08:00:00+00:00,23.29,58.01,0.00972,1.603,1.907,0.5905,0.743,-1,1.0,0.0,0.0,0.348,1.0,50.0,55.0,1.0,0.3379,1,2.0,0.0
2025-10-26T11:00:00+00:00,BTC/USDT,SHORT,V11_Sniper_1H,SL,112528.83,112856.210938,180.7838,-0.526,-0.2909,308.96,2025-10-26T09:00:00+00:00,24.84,71.66,0.00291,1.154,1.843,0.7166,4.994,-1,2.0,0.0,0.0,0.391,1.0,50.0,55.0,1.0,-0.3856,1,6.0,0.0
2025-10-26T11:00:00+00:00,LINK/USDT,SHORT,V11_Sniper_1H,SL,18.11,18.239367,135.5878,-0.9686,-0.7143,443.58,2025-10-26T09:00:00+00:00,23.97,61.61,0.00714,1.399,1.382,0.7166,2.449,-1,2.0,0.0,0.0,0.391,1.0,50.0,55.0,1.0,0.2113,0.2016,6.0,0.0
2025-10-26T11:00:00+00:00,AVAX/USDT,SHORT,V11_Sniper_1H,SL,20.07,20.22997,101.6909,-0.8105,-0.7971,544.46,2025-10-26T09:00:00+00:00,20.5,70.15,0.00797,2.54,-0.201,0.7166,2.818,-1,2.0,0.0,0.0,0.391,1.0,50.0,55.0,1.0,-0.1132,1,3.0,0.0
2025-10-26T11:00:00+00:00,SUI/USDT,SHORT,V11_Sniper_1H,SL,2.5732,2.593375,76.2682,-0.598,-0.7841,620.13,2025-10-26T09:00:00+00:00,20.65,66.57,0.00784,2.379,1.29,0.7166,1.777,-1,2.0,0.0,0.0,0.391,1.0,50.0,55.0,1.0,-0.1016,1,3.0,0.0
2025-10-26T11:00:00+00:00,NEAR/USDT,SHORT,V11_Sniper_1H,SL,2.337,2.355505,57.2011,-0.4529,-0.7918,676.88,2025-10-26T09:00:00+00:00,21.23,73.05,0.00792,3.091,3.067,0.7166,2.666,-1,2.0,0.0,0.0,0.391,1.0,50.0,55.0,1.0,-0.185,1,8.0,0.0
2025-10-26T11:00:00+00:00,WIF/USDT,SHORT,V11_Sniper_1H,SL,0.552,0.557649,42.9008,-0.439,-1.0234,719.34,2025-10-26T09:00:00+00:00,24.11,63.35,0.01023,2.397,2.768,0.7166,2.163,-1,2.0,0.0,0.0,0.391,1.0,50.0,55.0,1.0,0.1364,1,3.0,0.0
2025-10-26T12:00:00+00:00,BTC/USDT,SHORT,V11_Sniper_1H,SL,113286.09,113667.681064,179.835,-0.6058,-0.3368,307.26,2025-10-26T11:00:00+00:00,30.21,78.24,0.00337,1.702,2.457,0.7824,3.476,-1,1.0,0.0,0.0,0.478,1.0,50.0,55.0,1.0,-0.2963,1,1.0,0.0
2025-10-26T12:00:00+00:00,ETH/USDT,SHORT,V11_Sniper_1H,SL,4044.99,4068.95771,134.8763,-0.7992,-0.5925,441.33,2025-10-26T11:00:00+00:00,21.86,78.0,0.00593,2.569,2.69,0.7824,3.982,-1,1.0,0.0,0.0,0.478,1.0,50.0,55.0,1.0,-0.3536,1,1.0,0.0
2025-10-26T13:00:00+00:00,LINK/USDT,SHORT,V11_Sniper_1H,SL,18.32,18.465168,101.1572,-0.8016,-0.7924,348.61,2025-10-26T11:00:00+00:00,27.2,67.75,0.00792,2.39,2.477,0.7824,2.102,-1,2.0,0.0,0.0,0.478,1.0,50.0,55.0,1.0,-0.0567,0.727,1.0,0.0
2025-10-26T13:00:00+00:00,AVAX/USDT,SHORT,V11_Sniper_1H,SL,20.37,20.551556,75.8679,-0.6762,-0.8913,423.8,2025-10-26T11:00:00+00:00,24.98,74.56,0.00891,3.738,1.267,0.7824,3.294,-1,2.0,0.0,0.0,0.478,1.0,50.0,55.0,1.0,-0.1832,1,1.0,0.0
2025-10-26T13:00:00+00:00,SUI/USDT,SHORT,V11_Sniper_1H,SL,2.6027,2.625782,56.9009,-0.5046,-0.8869,480.19,2025-10-26T11:00:00+00:00,24.82,69.72,0.00887,3.279,2.378,0.7824,2.123,-1,2.0,0.0,0.0,0.478,1.0,50.0,55.0,1.0,-0.1953,1,1.0,0.0
2025-10-26T13:00:00+00:00,BTC/USDT,SHORT,V11_Sniper_1H,SL,113575.05,113968.468131,110.3334,-0.3822,-0.3464,590.14,2025-10-26T12:00:00+00:00,33.32,80.31,0.00346,1.876,2.678,0.8031,3.509,-1,1.0,0.0,0.0,0.522,1.0,50.0,55.0,1.0,-0.1879,1,2.0,0.0
2025-10-26T13:00:00+00:00,ETH/USDT,SHORT,V11_Sniper_1H,SL,4072.89,4097.812873,82.75,-0.5064,-0.6119,672.39,2025-10-26T12:00:00+00:00,25.26,81.25,0.00612,3.109,3.323,0.8031,3.499,-1,1.0,0.0,0.0,0.522,1.0,50.0,55.0,1.0,-0.255,1,2.0,0.0
2025-10-26T18:00:00+00:00,ETH/USDT,SHORT,V11_Sniper_1H,SL,4083.52,4079.43648,126.0728,0.1261,0.1,285.76,2025-10-26T13:00:00+00:00,28.63,82.33,0.00631,3.23,3.539,0.8122,2.425,-1,5.0,0.0,0.0,0.565,1.0,50.0,55.0,1.0,-0.1333,1,3.0,0.0
2025-10-26T21:00:00+00:00,NEAR/USDT,SHORT,V11_Sniper_1H,SL,2.355,2.352645,42.6757,0.0427,0.1,257.04,2025-10-26T11:00:00+00:00,25.77,73.01,0.00855,3.585,3.745,0.7824,2.04,-1,10.0,0.0,0.0,0.478,1.0,50.0,55.0,1.0,-0.1293,1,1.0,0.0
2025-10-26T21:00:00+00:00,LINK/USDT,SHORT,V11_Sniper_1H,SL,18.39,18.238503,70.916,0.5842,0.8238,328.54,2025-10-26T13:00:00+00:00,31.51,69.85,0.00824,2.558,2.794,0.8122,1.311,-1,8.0,0.0,0.0,0.565,1.0,50.0,55.0,1.0,0.022,1,3.0,0.0
2025-10-26T21:00:00+00:00,AVAX/USDT,SHORT,V11_Sniper_1H,TP,20.59,20.113176,53.187,1.2317,2.3158,382.96,2025-10-26T13:00:00+00:00,30.3,77.65,0.00926,4.444,2.288,0.8122,2.791,-1,8.0,0.0,0.0,0.565,1.0,50.0,55.0,1.0,-0.1014,1,1.0,0.0
2025-10-26T22:00:00+00:00,BTC/USDT,SHORT,V11_Sniper_1H,SL,113711.53,113597.81847,168.0971,0.1681,0.1,329.83,2025-10-26T13:00:00+00:00,36.3,81.22,0.00366,1.915,2.767,0.8122,2.758,-1,9.0,0.0,0.0,0.565,1.0,50.0,55.0,1.0,-0.0886,1,3.0,0.0
2025-10-26T22:00:00+00:00,SOL/USDT,SHORT,V11_Sniper_1H,SL,199.07,198.87093,94.5546,0.0946,0.1,424.47,2025-10-26T13:00:00+00:00,24.94,71.58,0.00713,2.797,3.846,0.8122,2.09,-1,9.0,0.0,0.0,0.565,1.0,50.0,55.0,1.0,-0.1228,1,3.0,0.0
2025-10-26T22:00:00+00:00,ETH/USDT,SHORT,V11_Sniper_1H,SL,4072.23,4096.995232,71.44,-0.4345,-0.6081,495.48,2025-10-26T18:00:00+00:00,39.05,71.21,0.00608,2.453,3.12,0.7273,0.803,-1,4.0,0.0,0.0,0.783,1.0,50.0,55.0,1.0,0.1879,1,2.0,0.0
2025-10-26T22:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,TP,18.23,18.587759,95.7393,1.8789,1.9625,593.1,2025-10-26T21:00:00+00:00,31.17,57.47,0.00785,1.286,1.804,0.6761,0.717,1,1.0,0.0,0.0,0.913,1.0,50.0,55.0,1.0,0.3253,1,1.0,0.0
2025-10-26T22:00:00+00:00,AVAX/USDT,SHORT,V11_Sniper_1H,SL,20.26,20.434949,71.8045,-0.62,-0.8635,664.28,2025-10-26T21:00:00+00:00,35.11,59.77,0.00864,2.046,0.626,0.6761,0.44,-1,1.0,0.0,0.0,0.913,1.0,50.0,55.0,1.0,0.3635,1,1.0,0.0
2025-10-26T22:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,TP,0.20216,0.205746,53.8533,0.9552,1.7736,719.09,2025-10-26T21:00:00+00:00,35.61,62.62,0.00709,1.704,2.313,0.6761,0.548,1,1.0,0.0,0.0,0.913,1.0,50.0,55.0,1.0,0.3053,1,1.0,0.0
2025-10-26T23:00:00+00:00,AVAX/USDT,SHORT,V11_Sniper_1H,SL,20.72,20.919596,56.8812,-0.5479,-0.9633,184.32,2025-10-26T22:00:00+00:00,36.19,70.87,0.00963,4.055,2.804,0.7852,2.86,-1,1.0,0.0,0.0,0.957,1.0,50.0,55.0,1.0,0.0948,1,2.0,0.0
2025-10-27T00:00:00+00:00,SOL/USDT,SHORT,V11_Sniper_1H,SL,200.2,201.692522,101.1222,-0.7539,-0.7455,238.61,2025-10-26T22:00:00+00:00,34.06,66.98,0.00746,2.529,4.066,0.7852,3.408,-1,2.0,0.0,0.0,0.957,1.0,50.0,55.0,1.0,0.1673,1,2.0,0.0
2025-10-27T00:00:00+00:00,DOGE/USDT,SHORT,V11_Sniper_1H,SL,0.20553,0.207238,42.6609,-0.3544,-0.8308,280.91,2025-10-26T22:00:00+00:00,37.23,72.85,0.00831,3.186,3.876,0.7852,3.344,-1,2.0,0.0,0.0,0.957,1.0,50.0,55.0,1.0,0.0807,1,2.0,0.0
2025-10-27T01:00:00+00:00,BTC/USDT,SHORT,V11_Sniper_1H,SL,114681.33,115194.123122,179.7727,-0.8038,-0.4471,336.98,2025-10-26T22:00:00+00:00,44.96,78.52,0.00447,2.181,3.357,0.7852,4.234,-1,3.0,0.0,0.0,0.957,1.0,50.0,55.0,1.0,0.0502,1,2.0,0.0
2025-10-27T01:00:00+00:00,ETH/USDT,SHORT,V11_Sniper_1H,SL,4160.65,4190.137277,134.8296,-0.9556,-0.7087,470.86,2025-10-26T22:00:00+00:00,44.16,80.35,0.00709,4.092,5.039,0.7852,3.513,-1,3.0,0.0,0.0,0.957,1.0,50.0,55.0,1.0,-0.0103,1,2.0,0.0
2025-10-27T01:00:00+00:00,LINK/USDT,SHORT,V11_Sniper_1H,SL,18.6,18.765739,75.8416,-0.6758,-0.8911,546.02,2025-10-26T22:00:00+00:00,32.7,69.51,0.00891,3.122,3.72,0.7852,3.556,-1,3.0,0.0,0.0,0.957,1.0,50.0,55.0,1.0,-0.0063,1,2.0,0.0
2025-10-27T01:00:00+00:00,SOL/USDT,SHORT,V11_Sniper_1H,SL,203.25,204.910338,70.228,-0.5737,-0.8169,615.68,2025-10-27T00:00:00+00:00,36.53,74.34,0.00817,3.745,5.412,0.772,1.867,-1,1.0,0.0,0.0,0.0,0.0,50.0,55.0,1.0,-0.0411,1,1.0,0.0
2025-10-27T02:00:00+00:00,AVAX/USDT,SHORT,V11_Sniper_1H,SL,20.82,21.02391,46.079,-0.4513,-0.9794,240.43,2025-10-26T23:00:00+00:00,37.62,72.63,0.00979,4.339,3.239,0.7569,1.251,-1,3.0,0.0,0.0,1.0,1.0,50.0,55.0,1.0,0.0627,1,3.0,0.0
2025-10-27T02:00:00+00:00,DOGE/USDT,SHORT,V11_Sniper_1H,SL,0.20755,0.209329,52.671,-0.4514,-0.8571,292.65,2025-10-27T00:00:00+00:00,40.46,77.16,0.00857,3.843,4.724,0.772,1.284,-1,2.0,0.0,0.0,0.0,0.0,50.0,55.0,1.0,0.0194,1,4.0,0.0
2025-10-27T03:00:00+00:00,ETH/USDT,SHORT,V11_Sniper_1H,SL,4191.81,4222.932474,115.4392,-0.8571,-0.7425,279.2,2025-10-27T01:00:00+00:00,49.92,82.5,0.00742,4.31,5.588,0.8045,1.391,-1,2.0,0.0,0.0,0.043,0.0,50.0,55.0,1.0,0.0483,1,2.0,0.0
2025-10-27T05:00:00+00:00,ETH/USDT,SHORT,V11_Sniper_1H,SL,4205.08,4236.016623,69.7996,-0.5135,-0.7357,278.68,2025-10-27T03:00:00+00:00,53.6,83.4,0.00736,4.257,5.769,0.7249,0.823,-1,2.0,0.0,0.0,0.13,0.0,50.0,55.0,1.0,0.0946,1,-1.0,0.0
2025-10-27T06:00:00+00:00,BTC/USDT,SHORT,V11_Sniper_1H,SL,115284.01,115832.800426,153.919,-0.7327,-0.476,362.2,2025-10-27T01:00:00+00:00,47.86,80.45,0.00476,2.428,3.759,0.8045,1.04,-1,5.0,0.0,0.0,0.043,0.0,50.0,55.0,1.0,0.0308,1,2.0,0.0
2025-10-27T08:00:00+00:00,SOL/USDT,SHORT,V11_Sniper_1H,TP,204.37,200.115644,86.5794,1.8023,2.0817,360.03,2025-10-27T01:00:00+00:00,38.39,76.52,0.00833,4.105,5.872,0.8045,1.365,-1,7.0,0.0,0.0,0.043,0.0,50.0,55.0,1.0,-0.0526,1,2.0,0.0
2025-10-27T09:00:00+00:00,LINK/USDT,SHORT,V11_Sniper_1H,TP,18.9,18.452534,64.9346,1.5374,2.3675,336.5,2025-10-27T01:00:00+00:00,37.52,74.64,0.00947,4.238,5.121,0.8045,1.028,-1,8.0,0.0,0.0,0.043,0.0,50.0,55.0,1.0,-0.0765,1,2.0,0.0
2025-10-27T09:00:00+00:00,DOGE/USDT,SHORT,V11_Sniper_1H,TP,0.2077,0.203111,54.8721,1.2123,2.2093,392.58,2025-10-27T02:00:00+00:00,44.05,71.85,0.00884,3.587,4.692,0.719,0.897,-1,7.0,0.0,0.0,0.087,0.0,50.0,55.0,1.0,0.113,1,-1.0,0.0
2025-10-27T09:00:00+00:00,ETH/USDT,SHORT,V11_Sniper_1H,TP,4233.23,4154.710112,69.6712,1.2923,1.8548,463.54,2025-10-27T05:00:00+00:00,56.31,85.61,0.00742,4.536,6.274,0.7682,1.34,-1,4.0,0.0,0.0,0.217,0.0,50.0,55.0,1.0,0.0782,1,2.0,0.0
2025-10-27T09:00:00+00:00,SOL/USDT,LONG,V11_Sniper_1H,SL,200.47,198.669937,90.0079,-0.8082,-0.8979,552.74,2025-10-27T08:00:00+00:00,41.55,51.57,0.00898,1.335,3.666,0.6144,1.481,1,1.0,0.0,0.0,0.348,0.0,50.0,55.0,0.0,0.5585,1,-2.0,0.0
2025-10-27T10:00:00+00:00,BTC/USDT,SHORT,V11_Sniper_1H,SL,116053.49,115515.145862,90.55,0.42,0.4639,265.86,2025-10-27T06:00:00+00:00,53.34,79.78,0.00464,2.625,4.212,0.7978,2.222,-1,4.0,0.0,0.0,0.261,0.0,50.0,55.0,1.0,-0.0202,1,4.0,0.0
2025-10-27T12:00:00+00:00,AVAX/USDT,SHORT,V11_Sniper_1H,TP,20.91,20.390193,73.1627,1.8188,2.4859,274.38,2025-10-27T02:00:00+00:00,40.64,71.58,0.00994,4.223,3.55,0.719,0.577,-1,10.0,0.0,0.0,0.087,0.0,50.0,55.0,1.0,0.1057,1,-1.0,0.0
2025-10-27T13:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,SL,18.5,18.291412,103.6393,-1.1685,-1.1275,308.25,2025-10-27T09:00:00+00:00,39.2,49.8,0.01128,1.075,2.69,0.6359,1.14,1,4.0,0.0,0.0,0.391,0.0,50.0,55.0,0.0,0.5438,1,-3.0,0.0
2025-10-27T13:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,SL,0.20297,0.201003,77.7295,-0.7533,-0.9691,385.23,2025-10-27T09:00:00+00:00,39.75,47.22,0.00969,0.639,2.197,0.6359,1.357,1,4.0,0.0,0.0,0.391,0.0,50.0,55.0,0.0,0.6804,1,-3.0,0.0
2025-10-27T14:00:00+00:00,ETH/USDT,LONG,V11_Sniper_1H,SL,4145.86,4150.00586,68.5944,0.0686,0.1,285.35,2025-10-27T12:00:00+00:00,46.49,54.83,0.00768,1.735,3.958,0.5911,0.677,1,2.0,0.0,0.0,0.522,0.0,50.0,55.0,0.0,0.5439,1,-2.0,0.0
2025-10-27T16:00:00+00:00,XRP/USDT,LONG,V11_Sniper_1H,TP,2.6128,2.671225,58.2971,1.3036,2.2361,273.62,2025-10-27T09:00:00+00:00,25.4,43.79,0.00894,0.251,3.752,0.6359,1.034,1,7.0,0.0,0.0,0.391,0.0,50.0,55.0,0.0,0.8654,1,-3.0,0.0
2025-10-27T16:00:00+00:00,BTC/USDT,SHORT,V11_Sniper_1H,SL,115447.94,115332.49206,66.4653,0.0665,0.1,340.15,2025-10-27T10:00:00+00:00,53.01,65.28,0.00487,1.818,3.569,0.6528,0.64,-1,6.0,0.0,0.0,0.435,0.0,50.0,55.0,1.0,0.2574,1,2.0,0.0
2025-10-27T19:00:00+00:00,SOL/USDT,LONG,V11_Sniper_1H,SL,199.96,200.15996,138.1858,0.1382,0.1,329.66,2025-10-27T09:00:00+00:00,39.01,49.53,0.00925,1.041,3.387,0.6359,2.032,1,10.0,0.0,0.0,0.391,0.0,50.0,55.0,0.0,0.6147,1,-3.0,0.0
2025-10-27T19:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,SL,18.38,18.591805,96.3075,1.1098,1.1524,427.08,2025-10-27T13:00:00+00:00,31.16,45.82,0.01152,0.328,1.963,0.6119,0.874,1,6.0,0.0,0.0,0.565,0.0,50.0,55.0,0.0,0.6803,1,1.0,0.0
2025-10-27T19:00:00+00:00,ETH/USDT,LONG,V11_Sniper_1H,SL,4148.96,4184.632485,71.3387,0.6134,0.8598,499.03,2025-10-27T14:00:00+00:00,43.21,53.8,0.0086,1.643,3.943,0.5436,1.623,1,5.0,0.0,0.0,0.609,0.0,50.0,55.0,0.0,0.586,1,-1.0,0.0
2025-10-27T20:00:00+00:00,AVAX/USDT,LONG,V11_Sniper_1H,SL,20.5,20.5205,72.2307,0.0722,0.1,282.83,2025-10-27T13:00:00+00:00,28.03,50.27,0.01101,1.173,1.352,0.6119,1.275,1,7.0,0.0,0.0,0.565,0.0,50.0,55.0,0.0,0.6396,1,1.0,0.0
2025-10-27T20:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,SL,0.20495,0.202925,63.7779,-0.6301,-0.9879,345.98,2025-10-27T16:00:00+00:00,27.22,55.38,0.00988,1.428,2.991,0.6174,1.092,1,4.0,0.0,0.0,0.696,0.0,50.0,55.0,1.0,0.5197,1,2.0,0.0
2025-10-27T21:00:00+00:00,SOL/USDT,LONG,V11_Sniper_1H,SL,200.03,198.137864,124.7568,-1.1801,-0.9459,318.19,2025-10-27T19:00:00+00:00,23.99,48.48,0.00946,0.616,3.067,0.5268,0.87,1,2.0,0.0,0.0,0.826,0.0,50.0,55.0,0.0,0.742,1,-3.0,0.0
2025-10-27T21:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,SL,18.48,18.262181,93.5676,-1.1029,-1.1787,410.65,2025-10-27T19:00:00+00:00,25.29,48.75,0.01179,0.584,2.323,0.5268,1.377,1,2.0,0.0,0.0,0.826,0.0,50.0,55.0,0.0,0.7082,1,-3.0,0.0
2025-10-27T21:00:00+00:00,ADA/USDT,LONG,V11_Sniper_1H,SL,0.6748,0.668103,70.1757,-0.6964,-0.9924,480.13,2025-10-27T19:00:00+00:00,24.94,47.89,0.00992,0.435,1.976,0.5268,0.87,1,2.0,0.0,0.0,0.826,0.0,50.0,55.0,0.0,0.7496,1,-3.0,0.0
2025-10-27T23:00:00+00:00,BTC/USDT,SHORT,V11_Sniper_1H,TP,115497.57,114025.119741,85.0372,1.0841,1.2749,288.68,2025-10-27T16:00:00+00:00,44.63,61.74,0.0051,1.525,3.417,0.6174,0.763,-1,7.0,0.0,0.0,0.696,0.0,50.0,55.0,1.0,0.3019,1,2.0,0.0
2025-10-27T23:00:00+00:00,AVAX/USDT,LONG,V11_Sniper_1H,SL,20.48,20.271779,64.8708,-0.6595,-1.0167,352.89,2025-10-27T20:00:00+00:00,20.89,48.41,0.01017,0.708,1.142,0.4691,2.242,1,3.0,0.0,0.0,0.87,0.0,50.0,55.0,0.0,0.7432,1,-4.0,0.0
2025-10-27T23:00:00+00:00,LINK/USDT,LONG,V11_Sniper_1H,SL,18.31,18.092544,90.025,-1.0692,-1.1876,441.84,2025-10-27T21:00:00+00:00,23.13,43.68,0.01188,-0.309,1.389,0.4524,0.866,1,2.0,0.0,0.0,0.913,0.0,50.0,55.0,-1.0,0.8106,1,1.0,0.0
2025-10-27T23:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,SL,0.20173,0.199789,67.5187,-0.6497,-0.9623,508.71,2025-10-27T21:00:00+00:00,22.75,43.76,0.00962,-0.254,1.335,0.4524,0.568,1,2.0,0.0,0.0,0.913,0.0,50.0,55.0,-1.0,0.8091,1,1.0,0.0
2025-10-28T02:00:00+00:00,ETH/USDT,LONG,V11_Sniper_1H,SL,4128.8,4091.569589,86.4944,-0.7799,-0.9017,246.67,2025-10-27T20:00:00+00:00,37.47,45.64,0.00902,0.598,3.184,0.4691,1.244,1,6.0,0.0,0.0,0.87,0.0,50.0,55.0,0.0,0.9853,1,-3.0,0.0
2025-10-28T02:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,SL,0.20038,0.198437,71.5378,-0.6937,-0.9697,317.52,2025-10-27T23:00:00+00:00,23.75,39.57,0.0097,-0.869,0.654,0.4312,1.161,1,3.0,0.0,0.0,1.0,0.0,50.0,55.0,-1.0,0.8802,0.739,-2.0,0.0
2025-10-28T05:00:00+00:00,SOL/USDT,LONG,V11_Sniper_1H,SL,198.73,198.92873,120.0333,0.12,0.1,298.76,2025-10-27T21:00:00+00:00,23.37,43.86,0.0094,-0.031,2.385,0.4524,0.679,1,8.0,0.0,0.0,0.913,0.0,50.0,55.0,-1.0,0.8285,1,1.0,0.0
2025-10-28T05:00:00+00:00,BTC/USDT,LONG,V11_Sniper_1H,SL,114107.65,113562.75893,127.1784,-0.6073,-0.4775,425.33,2025-10-27T23:00:00+00:00,32.84,43.12,0.00478,0.127,2.054,0.4312,0.787,1,6.0,0.0,0.0,1.0,0.0,50.0,55.0,0.0,0.9707,1,-6.0,0.0
2025-10-28T05:00:00+00:00,ADA/USDT,LONG,V11_Sniper_1H,SL,0.667,0.660421,53.6534,-0.5292,-0.9863,478.45,2025-10-27T23:00:00+00:00,24.04,40.58,0.00986,-0.639,0.792,0.4312,0.641,1,6.0,0.0,0.0,1.0,0.0,50.0,55.0,-1.0,0.8811,0.7217,1.0,0.0
2025-10-28T06:00:00+00:00,NEAR/USDT,SHORT,V11_Sniper_1H,SL,2.306,2.333884,119.6132,-1.4464,-1.2092,477.01,2025-10-28T05:00:00+00:00,20.97,38.52,0.01209,-1.368,0.355,0.3908,1.603,-1,1.0,0.0,0.0,0.217,0.167,50.0,55.0,-1.0,0.9387,-1,-1.0,0.0
2025-10-28T09:00:00+00:00,DOGE/USDT,LONG,V11_Sniper_1H,SL,0.19951,0.19971,59.5348,0.0595,0.1,260.83,2025-10-28T02:00:00+00:00,26.09,37.7,0.00976,-1.208,0.202,0.4264,0.941,1,7.0,0.0,0.0,0.087,0.167,50.0,55.0,-1.0,0.9388,-1,-1.0,0.0
